osm_id,coll_date,num_households_premises,num_shops_premises,name,population,building_type,type_waste_generator,osmid,ward,building_cluster,region,total_waste,dry_waste,wet_waste,hazardous_waste
986880185,02-Oct-21,67,34,random_68,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,778,218,126,434
986880185,02-Oct-21,99,26,random_69,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,751,360,310,81
986880185,02-Oct-21,78,7,random_70,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,386,241,70,75
986880185,02-Oct-21,97,11,random_71,,yes,,,Ward 61,GREEN PARK,Heera Panna,656,358,217,81
986880185,02-Oct-21,95,10,random_72,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,741,484,1,256
986880185,02-Oct-21,18,43,random_73,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,762,341,389,32
986880185,02-Oct-21,38,32,random_74,,yes,,,Ward 61,GREEN PARK,Heera Panna,585,258,85,242
986880185,02-Oct-21,3,14,random_75,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,745,427,219,99
986880185,02-Oct-21,57,1,random_76,,yes,,,Ward 61,GREEN PARK,Heera Panna,709,321,309,79
986880185,02-Oct-21,40,29,random_77,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,821,413,281,127
986880185,02-Oct-21,90,12,random_78,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,664,159,297,208
986880185,02-Oct-21,32,45,random_79,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,458,213,4,241
986880185,02-Oct-21,13,42,random_80,,yes,,,Ward 61,unk11,unknown_1,184,49,37,98
986880185,02-Oct-21,24,41,random_81,,yes,,,Ward 61,unk11,unknown_1,1029,327,279,423
986880185,02-Oct-21,73,4,random_82,,apartments,,,Ward 61,unk11,unknown_1,928,476,423,29
986880185,02-Oct-21,100,10,Shantivan Bldg no. 4-7,Off New Link Road,residential,,,Ward 61,Walawalkar2,Walawalkar,832,198,227,407
986880185,02-Oct-21,64,8,random_83,,yes,,,Ward 61,unk11,unknown_1,855,365,97,393
986880185,02-Oct-21,16,43,random_84,,yes,,,Ward 61,unk22,unknown_2,829,317,224,288
986880185,02-Oct-21,36,19,random_85,,yes,,,Ward 61,unk22,unknown_2,679,233,387,59
986880185,02-Oct-21,49,29,random_86,,yes,,,Ward 61,BMC1,BMC colony,814,383,108,323
986880185,02-Oct-21,69,11,random_87,,yes,,,Ward 61,unk2,unknown_2,1287,483,372,432
986880185,02-Oct-21,52,13,random_88,,yes,,,Ward 61,unk11,unknown_1,853,349,312,192
986880185,02-Oct-21,36,42,random_89,,yes,,,Ward 61,unk22,unknown_2,743,334,171,238
986880185,02-Oct-21,14,50,random_90,,yes,,,Ward 61,unk22,unknown_2,659,458,171,30
986880185,02-Oct-21,35,0,random_91,,yes,,,Ward 61,unk22,unknown_2,1179,216,477,486
986880185,02-Oct-21,65,31,random_92,,yes,,,Ward 61,BMC1,BMC colony,938,302,497,139
986880185,02-Oct-21,81,32,random_93,,yes,,,Ward 61,unk2,unknown_2,751,110,177,464
986880185,02-Oct-21,63,45,random_94,,yes,,,Ward 61,unk22,unknown_2,690,222,111,357
986880185,02-Oct-21,9,50,random_95,,yes,,,Ward 61,JBCN SCHOOL LANE2,Serenity,719,278,362,79
986880185,02-Oct-21,84,21,random_96,,yes,,,Ward 61,JBCN SCHOOL LANE2,Serenity,1096,419,390,287
986880185,02-Oct-21,80,6,random_97,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,821,235,210,376
986880185,02-Oct-21,25,36,Shantivan Bldg no. 1-3,Off New Link Road,apartments,,,Ward 61,Walawalkar2,Walawalkar,655,328,145,182
986880185,02-Oct-21,43,49,random_98,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,908,411,171,326
986880185,02-Oct-21,55,41,random_99,,yes,,,Ward 61,Walawalkar1,Walawalkar,373,64,273,36
986880185,02-Oct-21,71,50,random_100,,apartments,,,Ward 61,unk2,unknown_2,840,367,358,115
986880185,02-Oct-21,52,21,random_101,,yes,,,Ward 61,unk2,unknown_2,549,87,320,142
986880185,02-Oct-21,0,25,random_102,,yes,,,Ward 61,Behram Baug,Behram Baug,998,497,111,390
986880185,02-Oct-21,77,36,random_103,,yes,,,Ward 61,unk11,unknown_1,785,265,41,479
986880185,02-Oct-21,16,29,random_104,,apartments,,,Ward 61,unk11,unknown_1,669,286,248,135
986880185,02-Oct-21,64,20,random_105,,yes,,,Ward 61,unk22,unknown_2,795,88,253,454
986880185,02-Oct-21,85,23,random_106,,yes,,,Ward 61,unk2,unknown_2,1140,323,440,377
986880185,02-Oct-21,64,6,random_107,,yes,,,Ward 61,unk2,unknown_2,725,143,389,193
986880185,02-Oct-21,15,17,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,817,304,416,97
986880185,02-Oct-21,9,32,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,312,47,244,21
986880185,02-Oct-21,74,23,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,697,69,462,166
986880185,02-Oct-21,100,19,random_108,,yes,,,Ward 61,unk11,unknown_1,253,19,107,127
986880185,02-Oct-21,22,8,random_109,,yes,,,Ward 61,unk11,unknown_1,986,211,326,449
986880185,02-Oct-21,10,15,random_110,,apartments,,,Ward 61,unk11,unknown_1,682,97,499,86
986880185,02-Oct-21,93,46,random_111,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,925,367,177,381
986880185,02-Oct-21,76,36,random_112,,apartments,,,Ward 61,unk11,unknown_1,215,78,59,78
986880185,02-Oct-21,45,33,random_113,,yes,,,Ward 61,Behram Baug,Behram Baug,895,387,484,24
986880185,02-Oct-21,29,6,random_114,,yes,,,Ward 61,unk11,unknown_1,766,164,194,408
986880185,02-Oct-21,39,33,random_115,,yes,,,Ward 61,Behram Baug,Behram Baug,536,85,358,93
986880185,02-Oct-21,32,40,Oshiwara Police Station,,yes,,,Ward 61,GREEN PARK,Heera Panna,1089,439,458,192
986880185,02-Oct-21,86,35,City International School,,school,,,Ward 61,JBCN SCHOOL LANE1,Serenity,766,146,290,330
986880185,02-Oct-21,95,45,Reliable Business Centre,,commercial,,,Ward 61,JBCN SCHOOL LANE1,Serenity,819,311,299,209
986880185,02-Oct-21,38,45,random_116,,apartments,,,Ward 61,unk2,unknown_2,718,34,198,486
986880185,03-Oct-21,40,32,"Transit Camp, Behram Baug",,commercial,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,682,345,336,1
986880185,03-Oct-21,87,16,random_5,,yes,,,Ward 61,GREEN PARK,Heera Panna,779,127,403,249
986880185,03-Oct-21,89,12,Heera Panna,,commercial,,,Ward 61,GREEN PARK,Heera Panna,949,99,494,356
986880185,03-Oct-21,8,19,Park Paradise,,yes,,,Ward 61,Walawalkar1,Walawalkar,1219,349,442,428
986880185,03-Oct-21,66,41,Park View,,yes,,,Ward 61,Walawalkar1,Walawalkar,452,121,239,92
986880185,03-Oct-21,74,13,random_4,,residential,,,Ward 61,unk11,unknown_1,1321,461,459,401
986880185,03-Oct-21,81,12,Evershine Greens,,apartments,,,Ward 61,unk1,unknown_4,1008,404,464,140
986880185,03-Oct-21,97,10,random_2,,apartments,,,Ward 61,JBCN SCHOOL LANE1,Serenity,889,400,464,25
986880185,03-Oct-21,56,25,random_1,,residential,,,Ward 61,unk1,unknown_4,413,190,56,167
986880185,03-Oct-21,42,15,random_3,,residential,,,Ward 61,unk11,unknown_1,849,357,426,66
986880185,03-Oct-21,80,0,random_6,,residential,,,Ward 61,JBCN SCHOOL LANE1,Serenity,704,361,225,118
986880185,03-Oct-21,88,25,random_7,,residential,,,Ward 61,unk11,unknown_1,947,116,402,429
986880185,03-Oct-21,22,7,random_8,,residential,,,Ward 61,unk11,unknown_1,1011,391,469,151
986880185,03-Oct-21,77,27,random_9,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,812,184,379,249
986880185,03-Oct-21,9,20,random_11,,residential,,,Ward 61,unk11,unknown_1,934,342,276,316
986880185,03-Oct-21,38,33,Evershine Greens,,apartments,,,Ward 61,unk1,unknown_4,492,416,7,69
986880185,03-Oct-21,61,12,random_10,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,537,223,98,216
986880185,03-Oct-21,86,41,random_13,,residential,,,Ward 61,unk11,unknown_1,810,385,145,280
986880185,03-Oct-21,42,34,random_12,,residential,,,Ward 61,unk1,unknown_4,604,307,234,63
986880185,03-Oct-21,98,13,random_14,,residential,,,Ward 61,unk11,unknown_1,735,198,442,95
986880185,03-Oct-21,32,20,random_15,,residential,,,Ward 61,unk11,unknown_1,772,259,442,71
986880185,03-Oct-21,76,21,random_16,,residential,,,Ward 61,unk11,unknown_1,829,280,430,119
986880185,03-Oct-21,15,12,random_17,,residential,,,Ward 61,unk11,unknown_1,801,200,279,322
986880185,03-Oct-21,8,50,random_18,,residential,,,Ward 61,unk11,unknown_1,861,422,19,420
986880185,03-Oct-21,90,37,random_19,Off New Link Road,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,956,359,100,497
986880185,03-Oct-21,66,31,Raigad Military School,,school,,,Ward 61,unk1,unknown_4,811,39,348,424
986880185,03-Oct-21,39,34,random_20,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,473,122,69,282
986880185,03-Oct-21,74,20,random_21,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,533,144,201,188
986880185,03-Oct-21,66,42,Samruddhi CHS,Oshiwara Link Road,residential,,,Ward 61,Walawalkar1,Walawalkar,475,83,238,154
986880185,03-Oct-21,84,24,Oshiwara Basera,,residential,,,Ward 61,Walawalkar1,Walawalkar,1164,447,371,346
986880185,03-Oct-21,98,12,East Side Apartments,,apartments,,,Ward 61,Walawalkar1,Walawalkar,963,458,419,86
986880185,03-Oct-21,90,11,Anand Vihar,,residential,,,Ward 61,Walawalkar1,Walawalkar,645,242,372,31
986880185,03-Oct-21,35,37,Meera C.H.S.,"Link Road Extension, Oshiwara, Andheri West",residential,,,Ward 61,MEGA MALL 1,unknown_3,1166,431,402,333
986880185,03-Oct-21,37,20,random_22,,yes,,,Ward 61,Techweb centre,Tarapore Garden,709,304,252,153
986880185,03-Oct-21,77,44,random_23,,yes,,,Ward 61,Techweb centre,Tarapore Garden,506,37,89,380
986880185,03-Oct-21,85,1,random_24,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,953,321,304,328
986880185,03-Oct-21,11,14,random_25,,yes,,,Ward 61,Walawalkar2,Walawalkar,801,177,127,497
986880185,03-Oct-21,19,47,Sanskar,,apartments,,,Ward 61, Evershine Green,maheshwari chowk,873,358,181,334
986880185,03-Oct-21,27,16,random_26,,yes,,,Ward 61, Evershine Green,maheshwari chowk,805,141,402,262
986880185,03-Oct-21,29,39,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,631,161,210,260
986880185,03-Oct-21,35,14,random_27,,yes,,,Ward 61,MEGA MALL 1,unknown_3,577,203,175,199
986880185,03-Oct-21,34,2,random_28,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,679,325,110,244
986880185,03-Oct-21,9,19,random_29,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,489,142,107,240
986880185,03-Oct-21,94,10,random_30,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,1007,256,305,446
986880185,03-Oct-21,58,11,random_31,,yes,,,Ward 61,Walawalkar2,Walawalkar,578,87,311,180
986880185,03-Oct-21,38,40,random_32,,apartments,,,Ward 61, Evershine Green,maheshwari chowk,878,86,312,480
986880185,03-Oct-21,23,30,random_33,,yes,,,Ward 61,MEGA MALL 1,unknown_3,1153,261,497,395
986880185,03-Oct-21,65,36,random_34,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,912,332,98,482
986880185,03-Oct-21,77,29,random_35,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,939,191,374,374
986880185,03-Oct-21,10,39,random_36,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,771,236,56,479
986880185,03-Oct-21,76,8,random_37,,yes,,,Ward 61,Walawalkar1,Walawalkar,604,149,346,109
986880185,03-Oct-21,16,13,random_38,,apartments,,,Ward 61, Evershine Green,maheshwari chowk,639,98,68,473
986880185,03-Oct-21,62,43,Sargam,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,869,279,145,445
986880185,03-Oct-21,77,41,random_39,,apartments,,,Ward 61,MEGA MALL 1,unknown_3,800,121,269,410
986880185,03-Oct-21,45,12,Marigold Apartments,Off New Link Road,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,688,426,133,129
986880185,03-Oct-21,85,10,random_40,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,1105,436,255,414
986880185,03-Oct-21,89,37,Link Way,,yes,,,Ward 61,Walawalkar2,Walawalkar,613,487,97,29
986880185,03-Oct-21,98,10,random_41,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,354,74,150,130
986880185,03-Oct-21,68,31,random_42,,apartments,,,Ward 61,MEGA MALL 1,unknown_3,846,115,293,438
986880185,03-Oct-21,63,19,random_43,,yes,,,Ward 61,MEGA MALL 1,unknown_3,1036,182,368,486
986880185,03-Oct-21,54,48,random_44,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,965,293,486,186
986880185,03-Oct-21,88,39,random_45,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,684,139,251,294
986880185,03-Oct-21,11,6,random_46,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,542,312,202,28
986880185,03-Oct-21,50,4,random_47,,apartments,,,Ward 61,MEGA MALL 1,unknown_3,1041,241,482,318
986880185,03-Oct-21,54,28,random_48,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,1047,131,453,463
986880185,03-Oct-21,100,14,random_49,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,490,217,186,87
986880185,03-Oct-21,5,17,random_50,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,454,294,20,140
986880185,03-Oct-21,29,40,random_51,,yes,,,Ward 61,Walawalkar2,Walawalkar,954,393,142,419
986880185,03-Oct-21,44,23,random_52,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,624,120,167,337
986880185,03-Oct-21,10,24,random_53,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,530,70,369,91
986880185,03-Oct-21,43,32,random_54,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,778,420,156,202
986880185,03-Oct-21,21,30,Utsav,,apartments,,,Ward 61, Evershine Green,maheshwari chowk,1088,432,423,233
986880185,03-Oct-21,63,34,random_55,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,627,72,257,298
986880185,03-Oct-21,84,8,Garden View - Dr Kaushal Shah's Residence,Off New Link Rd,yes,,,Ward 61,Walawalkar1,Walawalkar,440,29,289,122
986880185,03-Oct-21,1,36,Rajrani Malhotra Vidyalaya,,school,,,Ward 61,Walawalkar2,Walawalkar,715,94,496,125
986880185,03-Oct-21,19,35,random_56,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,455,18,324,113
986880185,03-Oct-21,91,23,random_57,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,697,333,191,173
986880185,03-Oct-21,15,20,Rajnigandha,,apartments,,,Ward 61, Evershine Green,maheshwari chowk,546,285,84,177
986880185,03-Oct-21,73,46,random_58,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,999,444,227,328
986880185,03-Oct-21,100,37,random_59,,yes,,,Ward 61,Walawalkar2,Walawalkar,426,4,161,261
986880185,03-Oct-21,10,41,random_60,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,946,397,125,424
986880185,03-Oct-21,21,19,Kaveri,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,915,11,417,487
986880185,03-Oct-21,20,17,random_61,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,776,226,187,363
986880185,03-Oct-21,3,26,random_62,,yes,,,Ward 61,Techweb centre,Tarapore Garden,881,177,442,262
986880185,03-Oct-21,14,23,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,534,36,186,312
986880185,03-Oct-21,41,18,random_63,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,746,408,282,56
986880185,03-Oct-21,30,30,random_64,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,1144,383,479,282
986880185,03-Oct-21,73,14,random_65,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,321,126,170,25
986880185,03-Oct-21,100,27,random_66,,yes,,,Ward 61,GREEN PARK,Heera Panna,797,310,42,445
986880185,03-Oct-21,54,31,random_67,,yes,,,Ward 61,GREEN PARK,Heera Panna,875,499,20,356
986880185,03-Oct-21,35,2,random_68,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,968,417,500,51
986880185,03-Oct-21,45,25,random_69,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,282,257,4,21
986880185,03-Oct-21,49,2,random_70,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,403,76,9,318
986880185,03-Oct-21,46,37,random_71,,yes,,,Ward 61,GREEN PARK,Heera Panna,372,268,15,89
986880185,03-Oct-21,57,37,random_72,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,853,271,140,442
986880185,03-Oct-21,53,43,random_73,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,677,138,268,271
986880185,03-Oct-21,34,40,random_74,,yes,,,Ward 61,GREEN PARK,Heera Panna,239,111,44,84
986880185,03-Oct-21,19,35,random_75,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,634,266,323,45
986880185,03-Oct-21,20,18,random_76,,yes,,,Ward 61,GREEN PARK,Heera Panna,637,38,414,185
986880185,03-Oct-21,55,48,random_77,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,717,296,282,139
986880185,03-Oct-21,42,8,random_78,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,1125,220,424,481
986880185,03-Oct-21,22,29,random_79,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,1048,330,482,236
986880185,03-Oct-21,33,0,random_80,,yes,,,Ward 61,unk11,unknown_1,1005,401,298,306
986880185,03-Oct-21,60,8,random_81,,yes,,,Ward 61,unk11,unknown_1,635,494,2,139
986880185,03-Oct-21,92,0,random_82,,apartments,,,Ward 61,unk11,unknown_1,181,27,110,44
986880185,03-Oct-21,79,8,Shantivan Bldg no. 4-7,Off New Link Road,residential,,,Ward 61,Walawalkar2,Walawalkar,613,225,310,78
986880185,03-Oct-21,37,32,random_83,,yes,,,Ward 61,unk11,unknown_1,345,78,53,214
986880185,03-Oct-21,70,31,random_84,,yes,,,Ward 61,unk22,unknown_2,841,399,113,329
986880185,03-Oct-21,72,40,random_85,,yes,,,Ward 61,unk22,unknown_2,339,166,173,0
986880185,03-Oct-21,56,35,random_86,,yes,,,Ward 61,BMC1,BMC colony,633,77,215,341
986880185,03-Oct-21,34,38,random_87,,yes,,,Ward 61,unk2,unknown_2,445,187,92,166
986880185,03-Oct-21,93,5,random_88,,yes,,,Ward 61,unk11,unknown_1,772,183,246,343
986880185,03-Oct-21,9,14,random_89,,yes,,,Ward 61,unk22,unknown_2,1055,230,337,488
986880185,03-Oct-21,59,45,random_90,,yes,,,Ward 61,unk22,unknown_2,911,180,253,478
986880185,03-Oct-21,17,24,random_91,,yes,,,Ward 61,unk22,unknown_2,705,359,231,115
986880185,03-Oct-21,94,10,random_92,,yes,,,Ward 61,BMC1,BMC colony,594,66,294,234
986880185,03-Oct-21,52,21,random_93,,yes,,,Ward 61,unk2,unknown_2,596,493,27,76
986880185,03-Oct-21,75,10,random_94,,yes,,,Ward 61,unk22,unknown_2,996,246,325,425
986880185,03-Oct-21,88,2,random_95,,yes,,,Ward 61,JBCN SCHOOL LANE2,Serenity,989,301,397,291
986880185,03-Oct-21,7,13,random_96,,yes,,,Ward 61,JBCN SCHOOL LANE2,Serenity,741,322,343,76
986880185,03-Oct-21,25,11,random_97,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,845,368,392,85
986880185,03-Oct-21,41,31,Shantivan Bldg no. 1-3,Off New Link Road,apartments,,,Ward 61,Walawalkar2,Walawalkar,906,337,484,85
986880185,03-Oct-21,0,42,random_98,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,841,454,352,35
986880185,03-Oct-21,93,12,random_99,,yes,,,Ward 61,Walawalkar1,Walawalkar,1011,489,297,225
986880185,03-Oct-21,39,36,random_100,,apartments,,,Ward 61,unk2,unknown_2,1042,462,486,94
986880185,03-Oct-21,86,40,random_101,,yes,,,Ward 61,unk2,unknown_2,708,293,304,111
986880185,03-Oct-21,50,41,random_102,,yes,,,Ward 61,Behram Baug,Behram Baug,1202,261,444,497
986880185,03-Oct-21,4,3,random_103,,yes,,,Ward 61,unk11,unknown_1,499,281,170,48
986880185,03-Oct-21,31,4,random_104,,apartments,,,Ward 61,unk11,unknown_1,428,207,24,197
986880185,03-Oct-21,88,39,random_105,,yes,,,Ward 61,unk22,unknown_2,938,439,447,52
986880185,03-Oct-21,48,36,random_106,,yes,,,Ward 61,unk2,unknown_2,572,291,197,84
986880185,03-Oct-21,4,0,random_107,,yes,,,Ward 61,unk2,unknown_2,1112,416,257,439
986880185,03-Oct-21,38,28,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,754,142,298,314
986880185,03-Oct-21,46,4,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,1229,364,390,475
986880185,03-Oct-21,56,0,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,828,373,326,129
986880185,03-Oct-21,61,29,random_108,,yes,,,Ward 61,unk11,unknown_1,343,133,42,168
986880185,03-Oct-21,35,16,random_109,,yes,,,Ward 61,unk11,unknown_1,749,169,181,399
986880185,03-Oct-21,41,14,random_110,,apartments,,,Ward 61,unk11,unknown_1,388,85,239,64
986880185,03-Oct-21,77,13,random_111,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,1309,461,415,433
986880185,03-Oct-21,27,7,random_112,,apartments,,,Ward 61,unk11,unknown_1,909,441,15,453
986880185,03-Oct-21,68,37,random_113,,yes,,,Ward 61,Behram Baug,Behram Baug,547,196,40,311
986880185,03-Oct-21,83,49,random_114,,yes,,,Ward 61,unk11,unknown_1,619,3,280,336
986880185,03-Oct-21,90,1,random_115,,yes,,,Ward 61,Behram Baug,Behram Baug,695,204,16,475
986880185,03-Oct-21,94,16,Oshiwara Police Station,,yes,,,Ward 61,GREEN PARK,Heera Panna,511,112,124,275
986880185,03-Oct-21,61,1,City International School,,school,,,Ward 61,JBCN SCHOOL LANE1,Serenity,940,405,123,412
986880185,03-Oct-21,58,40,Reliable Business Centre,,commercial,,,Ward 61,JBCN SCHOOL LANE1,Serenity,676,150,47,479
986880185,03-Oct-21,98,22,random_116,,apartments,,,Ward 61,unk2,unknown_2,386,258,5,123
986880185,04-Oct-21,85,15,"Transit Camp, Behram Baug",,commercial,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,916,341,490,85
986880185,04-Oct-21,6,47,random_5,,yes,,,Ward 61,GREEN PARK,Heera Panna,1139,480,214,445
986880185,04-Oct-21,83,40,Heera Panna,,commercial,,,Ward 61,GREEN PARK,Heera Panna,553,196,78,279
986880185,04-Oct-21,4,49,Park Paradise,,yes,,,Ward 61,Walawalkar1,Walawalkar,1077,471,207,399
986880185,04-Oct-21,19,36,Park View,,yes,,,Ward 61,Walawalkar1,Walawalkar,798,28,463,307
986880185,04-Oct-21,48,39,random_4,,residential,,,Ward 61,unk11,unknown_1,1027,416,318,293
986880185,04-Oct-21,80,33,Evershine Greens,,apartments,,,Ward 61,unk1,unknown_4,848,310,127,411
986880185,04-Oct-21,4,40,random_2,,apartments,,,Ward 61,JBCN SCHOOL LANE1,Serenity,942,438,390,114
986880185,04-Oct-21,57,15,random_1,,residential,,,Ward 61,unk1,unknown_4,648,58,129,461
986880185,04-Oct-21,82,44,random_3,,residential,,,Ward 61,unk11,unknown_1,378,40,181,157
986880185,04-Oct-21,50,22,random_6,,residential,,,Ward 61,JBCN SCHOOL LANE1,Serenity,1047,161,439,447
986880185,04-Oct-21,5,47,random_7,,residential,,,Ward 61,unk11,unknown_1,607,238,324,45
986880185,04-Oct-21,43,50,random_8,,residential,,,Ward 61,unk11,unknown_1,790,148,344,298
986880185,04-Oct-21,68,30,random_9,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,625,29,311,285
986880185,04-Oct-21,42,25,random_11,,residential,,,Ward 61,unk11,unknown_1,1214,387,465,362
986880185,04-Oct-21,16,9,Evershine Greens,,apartments,,,Ward 61,unk1,unknown_4,763,306,5,452
986880185,04-Oct-21,51,13,random_10,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,1039,481,154,404
986880185,04-Oct-21,84,25,random_13,,residential,,,Ward 61,unk11,unknown_1,761,298,432,31
986880185,04-Oct-21,56,35,random_12,,residential,,,Ward 61,unk1,unknown_4,696,255,436,5
986880185,04-Oct-21,50,22,random_14,,residential,,,Ward 61,unk11,unknown_1,718,34,488,196
986880185,04-Oct-21,3,41,random_15,,residential,,,Ward 61,unk11,unknown_1,759,438,107,214
986880185,04-Oct-21,7,43,random_16,,residential,,,Ward 61,unk11,unknown_1,726,349,370,7
986880185,04-Oct-21,47,9,random_17,,residential,,,Ward 61,unk11,unknown_1,708,441,203,64
986880185,04-Oct-21,59,8,random_18,,residential,,,Ward 61,unk11,unknown_1,800,108,251,441
986880185,04-Oct-21,58,45,random_19,Off New Link Road,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,608,186,92,330
